text,label,source
"AUTOMATED HOME BASED BUSINESS<!--
H3 {
font-family: Verdana, Arial;
font-weight: bold;
color: #CC0000;
font-size: medium;
}
H4 {
font-family: Verdana, Arial;
font-weight: normal;
color: #000000;
font-size: medium;
}
H5 {
font-family: Verdana, Arial;
font-weight: bold;
color: #006600;
font-size: medium;
}
-->ONLINE
SALES ARE BOOMING!
AUTOMATED HOME-BASED BUSINESS!!!Dear Friend,Â This is an excellent opportunity to participate in an industry that is averaging over 
$1 Billion in retail sales weekly.Â 
E-Marketer projects that U.S. online sales 
will grow to $75 Billion in 2002 -- a 50% increase over 2001!
Online consumer spending in the United States reached
approximately $20 Billion in 1999.Â  It increased to
approximately $42 Billion in 2000.Â  
E-Marketer
reports that U.S. online retail sales were $49.8 Billion in 2001, and are
projected to grow to over 
$155 Billion by the year 2005
Our shopping mall
 platform consists of over ONE THOUSAND top-name
 merchants, with millions of products in a searchable database,
 covering 20 broad categories of goods and services -- a true one-stop
 shopping experience.
We
 provide you with the resources you need to drive customers to your
 shopping mall, and the customer retention tools to keep them coming
 back.Â  Your commissions are automatically credited to your
 account using special coding, and the money is sent directly to your
 mailbox.
Over
 $500,000 has been spent on developing and refining our shopping mall
 platform.Â  You can own your own completely automated turnkey
 shopping mall for a very low price!
If you are at least 25 years old, you can own
 a major shopping mall with your name on it for as little as $3,000.00
It is easy to see that with the unparalleled growth of online
 shopping worldwide, a significant source of revenue can be obtained
 from our completely automated shopping mall platform;
and no computer programming experience is necessary!Our fully automated shopping mall platform provides one of the most compelling and comprehensive 
online marketing opportunities available.Â 
You can earn income 24/7.Â  With our
 shopping mall you carry no inventory, you do no shipping, and you
 don't have to get credit cards approved.Â  Plus, there is LIVE
 customer support available to you!Â  Work smarter, not harder!
Fully Automated
$4 Billion Plus Monthly Business
No Inventory
No Shipping
No Credit Cards Needed
Earn Income 24/7Please click on the link below to receive
 a free information package with full details on how you can
 participate in this exciting, high-growth industry.L i v eÂ Â  C u s t o m e rÂ Â  S u p p o r t
CLICK
 HERE FOR YOUR FREE INFORMATION PACKAGEThis email cannot be considered spam as it was sent in compliance with 
 all existing and proposed email legislation.
 This is a one-time mailing.Â Â If you wish to be unsubscribed
 from this list, please 
CLICK HERE",1,spamassassin
"MyDiscountSoftware
Â 
Â 
Â 
MyDiscountSoftware,
Inc.
Â 
They
have the lowest software prices you will ever see!
Â 
Inventory
closeout sale.Â  This week only.Adobe
 Photoshop 6.0Â  79.99!
Microsoft
 Office 2000Â  69.99!
QuickBooks
 ProÂ  59.99!
Microsoft
 Windows MEÂ  49.99!Value
 Package - Get All 4 TitlesÂ 
 149.99xnchsuwjfbuyygweqq",1,spamassassin
"From: Win Treese 
> And Owen replied:
> > Well, IMNHO, its because companies do not reward knowledge sharers.
>
> I don't work in this area, but I have a suspicion that many people
> suspect projects for ""knowledge management"" and ""knowledge sharing"" as
> attempts to eliminate their jobs, or at least their importance. If ""the
> organization"" knows all the things I know, why does it need me?I agree wholeheartedly. It is easier to sit on knowledge than to
continually acquire more on the frontiers.> This should actually be easy to test experimentally: compare the results
> of having someone call up and say, ""Can you show us how to do X for this
> project we're working on?"" with those of having someone summoned by a
> knowledge management project to explain how to do X for the knowledge
> archives.This is in fact very true. People hate doing this for several reasons in
my experience:
1) ""Software changes. Why waste time writing a FAQ now that will be out
of date at the next release in 3 months?""
2) ""This knowledge is specialized. Only 4 people need to know this, and
they already do. If anyone else needs to know it they know who they can
call.""
The same engineers who give these excuses will spend eternities on the
phone discussing this arcana and sharing the knowledge with anyone who has
the patience to ask.The strongest contributors freely share everything they know whenever
asked (or whenever they see the need for the information in the company)
and who at the same time continue to generate new knowledge.Personal evaluation: my worth comes slightly lower on the scale in that I
synthesize the knowledge from various personal sharing exercises into
usable documents and messages for the company to employ. This would seem
like a marketing exercise except that Marketing is useless. Useful
knowledge sharing comes (IMHO) from engineering and sales. JTShttp://xent.com/mailman/listinfo/fork",0,spamassassin
"Expand your business! Make it easy for your customers
to pay using Visa, Master Card, Discover, American
Express, Debit Card and Checks via Phone/Fax/Internet.
How? Through a business Merchant Account!By providing multiple methods of acceptable payment
you automatically help ensure that it will be easier
for them to pay you and build up trust. People DON'T
want to send cash or checks via mail, because it is
dangerous and gives them absolutely no guarantees
whatsoever.So make it easier for your customers and setup a
Merchant Account for your business. There are NO setup
fees, and the monthly costs are very low. To obtain
more information, please reply to this email with 
your name, phone number with area code, and a good
time to call. You will be contacted within 10
business days by one of our staff. Thank you for
your time.
To be removed from our contact list, send us an
email with the subject ""Remove"" and you will be
automatically taken off our list. If removal does
not work, reply with your email address in the Body
of the email",1,spamassassin
"Untitled DocumentYou are receiving this mailing because you are a
member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM
To unsubscribe 
Click Here
(http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)
or reply to this email with REMOVE in the subject line - you must
also include the body of this message to be unsubscribed. Any correspondence about
the products/services should be directed to
the company in the ad.
%EM%JM@NETNOTEINC.COM%/EM%",1,spamassassin
"URL: http://www.newsisfree.com/click/-5,8535464,215/
Date: 2002-10-04T02:39:01+01:00*World latest:* The US and Britain yesterday told the chief UN weapons 
inspector not to resume inspections in Iraq until new guidelines were passed.",0,spamassassin
"Tremendous Savings
on Toners,Â Inkjets, FAX, and Thermal Replenishables!!
Toners 2 Go
is your secret
weapon to lowering your cost for High Quality,
Low-Cost printer
supplies!Â  We have been in the printer
replenishables business since 1992,
and pride ourselves on rapid response and outstanding
customer service.Â 
What we sell are 100% compatible replacements for
Epson, Canon, Hewlett Packard,
Xerox, Okidata, Brother, and Lexmark; products that
meet and often exceed
original manufacturer's specifications.
Check out these
prices!
Â Â  Â Â Â Â  Epson Stylus
Color inkjet cartridge
(SO20108):Â Â Â Â  Epson's Price:
$27.99Â  Â Â 
Toners2Go price: $9.95!
Â Â  Â Â Â  HP
LaserJet 4 Toner Cartridge
(92298A):Â Â Â Â Â Â Â Â Â Â Â 
HP's
Price:
$88.99Â Â Â Â Â Â Â Â Â Â Â 
Toners2Go
 price: $41.75!
Â 
Come visit us on the web to check out our hundreds
of similar bargains at Toners
2 Go!
 
 request to be removed by clicking HERE
mtarrant
http://xent.com/mailman/listinfo/fork",1,spamassassin
"URL: http://www.newsisfree.com/click/-1,8410271,1717/
Date: 2002-09-30T22:21:10+01:00[IMG: http://www.newsisfree.com/Images/fark/nandotimes.gif ([NandoTimes])]",0,spamassassin
"let me put it /another/ way ... f> Mike says: how are you?
 f> SmarterChild says: Great thx! You?
 f> Mike says: Fine. What is the weather like in seattle?
 f> SmarterChild says: Current weather conditions for Seattle, WA:Out of 8 /million/ alledged visitors, this is the /best/ example???-- 
Gary Lawrence Murphy - garym@teledyn.com - TeleDynamics Communications
 - blog: http://www.auracom.com/~teledyn - biz: http://teledyn.com/ -
 ""Computers are useless. They can only give you answers."" (Picasso)",0,spamassassin
"Low-Cost Term-Life Insurance!
SAVE up to 70% or more on your term life insurance policy now.
 
Male age 40 - $250,000 - 10 year level term - as low as $11 per month.
 
CLICK HERE NOW For your FREE Quote!
http://211.78.96.11/insurance/
 
If you haven't taken the time to think about what you are paying for life insurance...now is the time!!!
 
We offer the lowest rates available from nationally recognized carriers.
 
Act now and pay less!
CLICK HERE 
http://211.78.96.11/insurance/
 
 
 
++++++++++++++++++++++++++++
Simple Removal instructions:
To be removed from our in-house list simply visit
http://211.78.96.11/removal/remove.htm
Enter your email addresses to unsubscribe.",1,spamassassin
"Â Â 
Dear 
 Homeowner,
Â 
*6.25% 30 Yr Fixed Rate 
 Mortgage
Interest 
 rates are at their lowest point in 40 years! We help you 
 find the best rate for your situation by matching your 
 needs with hundreds of lenders! Home Improvement, 
 Refinance, Second Mortgage, Home Equity 
 Loans, and More! Even with less than perfect credit! 
 Click Here for a Free 
 Quote! 
Lock In YOUR LOW FIXED RATE TODAYaNO COST 
 OUT OF POCKET
aNO 
 OBLIGATION
aFREE 
 CONSULTATION
aALL 
 CREDIT GRADES ACCEPTED 
Rates as 
 low as 6.25% won't stay this low forever CLICK 
 HERE
Â 
* based on 
 mortgage rate as of 5-15-02 as low as 6.25% see lender 
 for detailsÂ HApply now and one of our lending partners 
 will get back to you within 48 
 hours.CLICK 
 HERE!
remove http://www.cs220.com/mortgage/remove.html
3015107654",1,spamassassin
